full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
124985 (2001 TK131),4.0,5.0,3.0,4.0,4.0,2.0,?,?,?,4.0,7.0,4.0,6.0,10.0,?,?,?,5,"(0.0458, 0.0571]",0.0458,0.0571,"(0.0655, 0.0779]",0.0655,0.0779,"(0.172, 0.226]",0.172,0.226,"(1.766, 3.096]",1.766,3.096,"(23.599, 28.797]",23.599,28.796999999999997,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.201, 0.223]",0.201,0.223,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
125059 (2001 TB233),2.0,4.0,2.0,3.0,2.0,?,?,?,?,?,?,?,?,?,4.0,3.0,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0532, 0.0655]",0.0532,0.0655,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.21, 0.257]",0.21,0.257,"(0.429, 0.549]",0.429,0.5489999999999999,-,-,-,GreaterPatroclus,Phereclos,PhereclosSub,,
125159 (2001 UV93),3.0,1.0,4.0,3.0,2.0,2.0,?,?,?,5.0,7.0,5.0,8.0,10.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0161, 0.0284]",0.0161,0.0284,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(1.405, 1.515]",1.405,1.515,"(0.633, 0.7]",0.633,0.7,"(0.245, 0.267]",0.245,0.267,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Memnon,-,,
127534 (2002 WR17),2.0,6.0,4.0,3.0,2.0,4.0,?,?,?,2.0,7.0,2.0,7.0,10.0,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0779, 0.0903]",0.0779,0.0903,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.405, 1.515]",1.405,1.515,"(0.433, 0.5]",0.433,0.5,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,-,-,,
129135 (2005 AD21),8.0,0.0,9.0,4.0,7.0,3.0,?,?,?,4.0,6.0,5.0,7.0,11.0,?,?,?,5,"(0.0911, 0.102]",0.0911,0.102,"(0.00351, 0.0161]",0.00351,0.0161,"(0.495, 0.549]",0.495,0.5489999999999999,"(1.766, 3.096]",1.766,3.096,"(39.195, 44.393]",39.195,44.393,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.294, 1.405]",1.294,1.405,"(0.633, 0.7]",0.633,0.7,"(0.223, 0.245]",0.223,0.245,"(0.183, 0.25]",0.183,0.25,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Cebriones,BitiasSub,,
129153 (2005 EL140),2.0,3.0,7.0,2.0,2.0,4.0,?,?,?,3.0,13.0,3.0,7.0,10.0,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0408, 0.0532]",0.0408,0.0532,"(0.387, 0.441]",0.387,0.441,"(-0.895, 0.436]",-0.895,0.436,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(2.069, 2.179]",2.069,2.1790000000000003,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Troilus,TroilusSub,,
131447 (2001 QZ113),3.0,3.0,10.0,1.0,3.0,3.0,?,?,?,4.0,9.0,4.0,10.0,10.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0408, 0.0532]",0.0408,0.0532,"(0.549, 0.602]",0.5489999999999999,0.602,"(-2.225, -0.895]",-2.225,-0.895,"(18.4, 23.599]",18.4,23.599,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.626, 1.737]",1.626,1.737,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.29, 0.312]",0.29,0.312,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Memnon,AmphiosSub,,
154990 (2005 AA66),3.0,3.0,3.0,2.0,1.0,3.0,?,?,?,4.0,7.0,4.0,7.0,10.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0408, 0.0532]",0.0408,0.0532,"(0.172, 0.226]",0.172,0.226,"(-0.895, 0.436]",-0.895,0.436,"(8.002, 13.201]",8.002,13.200999999999999,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.405, 1.515]",1.405,1.515,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.223, 0.245]",0.223,0.245,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1989TX11,-,,
155337 (2006 KH89),2.0,3.0,5.0,2.0,1.0,3.0,?,?,?,3.0,7.0,3.0,13.0,10.0,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0408, 0.0532]",0.0408,0.0532,"(0.28, 0.334]",0.28,0.33399999999999996,"(-0.895, 0.436]",-0.895,0.436,"(8.002, 13.201]",8.002,13.200999999999999,"(0.06, 0.0717]",0.06,0.0717,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.356, 0.378]",0.35600000000000004,0.378,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Memnon,-,,
155789 (2000 TD9),0.0,9.0,2.0,3.0,1.0,7.0,?,?,?,2.0,5.0,2.0,1.0,13.0,2.0,3.0,2.0,5,"(0.000442, 0.0119]",0.000442,0.0119,"(0.115, 0.127]",0.115,0.127,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(8.002, 13.201]",8.002,13.200999999999999,"(0.107, 0.118]",0.107,0.118,-,-,-,-,-,-,-,-,-,"(0.649, 0.718]",0.649,0.718,"(1.183, 1.294]",1.183,1.294,"(0.433, 0.5]",0.433,0.5,"(0.0907, 0.113]",0.0907,0.113,"(0.317, 0.383]",0.317,0.383,"(0.115, 0.162]",0.115,0.162,"(0.429, 0.549]",0.429,0.5489999999999999,"(-0.129, -0.0266]",-0.129,-0.0266,GreaterPatroclus,1971FV1,1971FV1Sub,,
156237 (2001 UH146),2.0,11.0,1.0,4.0,2.0,5.0,?,?,?,4.0,1.0,4.0,5.0,14.0,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.14, 0.152]",0.14,0.152,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(1.766, 3.096]",1.766,3.096,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0833, 0.095]",0.0833,0.095,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(0.741, 0.851]",0.741,0.851,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.179, 0.201]",0.179,0.201,"(0.383, 0.45]",0.383,0.45,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1971FV1,LamposSub,,
156250 (2001 UM198),2.0,11.0,0.0,5.0,1.0,?,?,?,?,5.0,0.0,5.0,10.0,8.0,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.14, 0.152]",0.14,0.152,"(0.0102, 0.0648]",0.0102,0.0648,"(3.096, 4.427]",3.096,4.427,"(8.002, 13.201]",8.002,13.200999999999999,-,-,-,-,-,-,-,-,-,-,-,-,"(0.857, 0.926]",0.857,0.926,"(0.628, 0.741]",0.628,0.741,"(0.633, 0.7]",0.633,0.7,"(0.29, 0.312]",0.29,0.312,"(-0.0167, 0.05]",-0.0167,0.05,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1971FV1,LamposSub,,
156294 (2001 WU66),3.0,5.0,1.0,3.0,2.0,?,?,?,?,3.0,4.0,3.0,2.0,7.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0655, 0.0779]",0.0655,0.0779,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.073, 1.183]",1.073,1.183,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.113, 0.135]",0.113,0.135,"(-0.0833, -0.0167]",-0.0833,-0.0167,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Phereclos,PhereclosSub,,
157471 (2005 AX71),3.0,6.0,1.0,3.0,1.0,?,?,?,?,3.0,6.0,3.0,9.0,9.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0779, 0.0903]",0.0779,0.0903,"(0.0648, 0.119]",0.0648,0.11900000000000001,"(0.436, 1.766]",0.436,1.766,"(8.002, 13.201]",8.002,13.200999999999999,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.294, 1.405]",1.294,1.405,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.267, 0.29]",0.267,0.29,"(0.05, 0.117]",0.05,0.117,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Phereclos,PhereclosSub,,
157741 (2006 BE202),3.0,5.0,3.0,3.0,2.0,4.0,?,?,?,4.0,8.0,4.0,10.0,10.0,?,?,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0655, 0.0779]",0.0655,0.0779,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,"(0.787, 0.857]",0.787,0.857,"(1.515, 1.626]",1.515,1.626,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.29, 0.312]",0.29,0.312,"(0.117, 0.183]",0.117,0.183,-,-,-,-,-,-,-,-,-,GreaterPatroclus,1989TX11,-,,
158333 (2001 WW25),2.0,7.0,0.0,4.0,2.0,?,?,?,?,3.0,11.0,3.0,6.0,7.0,?,?,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.0102, 0.0648]",0.0102,0.0648,"(1.766, 3.096]",1.766,3.096,"(13.201, 18.4]",13.200999999999999,18.4,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.847, 1.958]",1.847,1.958,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.201, 0.223]",0.201,0.223,"(-0.0833, -0.0167]",-0.0833,-0.0167,-,-,-,-,-,-,-,-,-,GreaterPatroclus,Phereclos,PandarusSub,,
160164 (2001 TW252),2.0,6.0,2.0,3.0,2.0,?,?,?,?,3.0,7.0,3.0,7.0,9.0,4.0,4.0,?,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0779, 0.0903]",0.0779,0.0903,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,-,-,-,-,-,-,-,-,-,-,-,-,"(0.718, 0.787]",0.718,0.787,"(1.405, 1.515]",1.405,1.515,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.223, 0.245]",0.223,0.245,"(0.05, 0.117]",0.05,0.117,"(0.21, 0.257]",0.21,0.257,"(0.549, 0.669]",0.5489999999999999,0.669,-,-,-,GreaterPatroclus,Phereclos,PhereclosSub,,
185906 (2000 SF94),3.0,3.0,2.0,3.0,2.0,4.0,?,?,?,?,?,?,?,?,8.0,3.0,3.0,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0408, 0.0532]",0.0408,0.0532,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0717, 0.0833]",0.0717,0.0833,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.398, 0.445]",0.398,0.445,"(0.429, 0.549]",0.429,0.5489999999999999,"(-0.0266, 0.0753]",-0.0266,0.0753,GreaterPatroclus,Phereclos,PhereclosSub,,
283519 (2001 TP47),3.0,3.0,2.0,3.0,2.0,?,?,?,?,?,?,?,?,?,5.0,5.0,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0408, 0.0532]",0.0408,0.0532,"(0.119, 0.172]",0.11900000000000001,0.172,"(0.436, 1.766]",0.436,1.766,"(13.201, 18.4]",13.200999999999999,18.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.257, 0.304]",0.257,0.304,"(0.669, 0.789]",0.669,0.789,-,-,-,GreaterPatroclus,Phereclos,PhereclosSub,,
284433 (2007 DU52),1.0,9.0,3.0,3.0,1.0,2.0,?,?,?,?,?,?,?,?,8.0,3.0,6.0,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.115, 0.127]",0.115,0.127,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(8.002, 13.201]",8.002,13.200999999999999,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.398, 0.445]",0.398,0.445,"(0.429, 0.549]",0.429,0.5489999999999999,"(0.279, 0.381]",0.279,0.381,GreaterPatroclus,1971FV1,1971FV1Sub,,
295336 (2008 HY8),2.0,3.0,5.0,2.0,2.0,2.0,?,?,?,?,?,?,?,?,11.0,7.0,7.0,5,"(0.0232, 0.0345]",0.0232,0.0345,"(0.0408, 0.0532]",0.0408,0.0532,"(0.28, 0.334]",0.28,0.33399999999999996,"(-0.895, 0.436]",-0.895,0.436,"(13.201, 18.4]",13.200999999999999,18.4,"(0.0483, 0.06]",0.0483,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.539, 0.586]",0.539,0.586,"(0.909, 1.028]",0.909,1.028,"(0.381, 0.483]",0.381,0.483,GreaterPatroclus,Memnon,-,,
299491 (2006 BY198),3.0,3.0,8.0,2.0,3.0,1.0,?,?,?,?,?,?,?,?,2.0,5.0,1.0,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0408, 0.0532]",0.0408,0.0532,"(0.441, 0.495]",0.441,0.495,"(-0.895, 0.436]",-0.895,0.436,"(18.4, 23.599]",18.4,23.599,"(0.0367, 0.0483]",0.0367,0.0483,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.115, 0.162]",0.115,0.162,"(0.669, 0.789]",0.669,0.789,"(-0.23, -0.129]",-0.23,-0.129,GreaterPatroclus,Troilus,TroilusSub,,
343161 (2009 KH3),4.0,10.0,7.0,3.0,3.0,?,?,?,?,?,?,?,?,?,10.0,5.0,9.0,5,"(0.0458, 0.0571]",0.0458,0.0571,"(0.127, 0.14]",0.127,0.14,"(0.387, 0.441]",0.387,0.441,"(0.436, 1.766]",0.436,1.766,"(18.4, 23.599]",18.4,23.599,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.492, 0.539]",0.4920000000000001,0.539,"(0.669, 0.789]",0.669,0.789,"(0.585, 0.687]",0.585,0.687,GreaterPatroclus,-,-,,
343896 (2011 JK8),1.0,6.0,3.0,3.0,1.0,?,?,?,?,?,?,?,?,?,6.0,8.0,5.0,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.0779, 0.0903]",0.0779,0.0903,"(0.172, 0.226]",0.172,0.226,"(0.436, 1.766]",0.436,1.766,"(8.002, 13.201]",8.002,13.200999999999999,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.304, 0.351]",0.304,0.35100000000000003,"(1.028, 1.148]",1.028,1.148,"(0.177, 0.279]",0.177,0.279,GreaterPatroclus,1971FV1,-,,
343996 (2011 QK3),1.0,6.0,4.0,3.0,0.0,?,?,?,?,?,?,?,?,?,5.0,7.0,10.0,5,"(0.0119, 0.0232]",0.0119,0.0232,"(0.0779, 0.0903]",0.0779,0.0903,"(0.226, 0.28]",0.226,0.28,"(0.436, 1.766]",0.436,1.766,"(2.731, 8.002]",2.7310000000000003,8.002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.257, 0.304]",0.257,0.304,"(0.909, 1.028]",0.909,1.028,"(0.687, 0.789]",0.687,0.789,GreaterPatroclus,-,-,,
369886 (2012 RM6),3.0,7.0,8.0,2.0,2.0,?,?,?,?,?,?,?,?,?,6.0,4.0,?,5,"(0.0345, 0.0458]",0.0345,0.0458,"(0.0903, 0.103]",0.0903,0.10300000000000001,"(0.441, 0.495]",0.441,0.495,"(-0.895, 0.436]",-0.895,0.436,"(13.201, 18.4]",13.200999999999999,18.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"(0.304, 0.351]",0.304,0.35100000000000003,"(0.549, 0.669]",0.5489999999999999,0.669,-,-,-,GreaterPatroclus,Memnon,MemnonSub,,
