full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
  7152 Euneus (1973 SH1),0.0533,0.0202,0.0431,1.8327134757471,24.6912741858592,0.093,0.133,0.133,18.3649879323674,?,?,?,?,?,?,?,?,4,GreaterTelamon,Kalchas,-,X,Bendjoya2004
  7214 Anticlus (1973 SM1),0.1097,0.014,0.2345,6.8768216659886905,50.73186910524221,0.111,0.222,0.222,?,0.739999999999998,1.51,0.530000000000001,0.169999999999998,0.100000000000001,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
  7352 (1994 CO),0.0922,0.0442,0.1221,4.79802067479,40.763681376442,0.093,0.186,0.186,17.7713928200601,0.770000000000003,1.64,0.559999999999999,0.220000000000002,0.07,0.2708865,0.474768,?,5,GreaterAneas,1994CO,-,D,Bendjoya2004
  7543 Prylis (1973 SY),0.07200000000000001,0.0312,0.2452,2.90339976307879,33.9242482149918,0.055,0.149,0.152,18.3096691482452,?,?,?,?,?,?,?,?,4,GreaterTelamon,Telamon,-,,
  7641 (1986 TT6),0.014,0.0406,0.5832,-2.22312169402057,4.11597162279827,0.065,0.138,0.176,?,0.829999999999998,1.42,0.620000000000001,0.239999999999998,0.180000000000003,?,?,?,4,-,Stentor,-,Neg,Bendjoya2004
  7815 Dolon (1987 QN),0.0906,0.0465,0.3315,2.85608310917058,37.01856110480049,0.089,0.178,0.178,17.8557922497487,0.74,1.56,0.529999999999999,0.200000000000001,0.135,?,?,?,5,-,Dolon,DolonSub,,
  8060 Anius (1973 SD1),0.0841,0.0605,0.1273,4.46951325794828,38.7208713839733,0.059,0.087,0.087,?,?,?,?,?,?,?,?,?,4,-,Eurybates,AniusSub,,
  8125 Tyndareus (5493 T-2),0.1047,0.0414,0.2461,6.46671592529958,49.7568615606683,0.126,0.253,0.253,18.731323883296,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
  8241 Agrius (1973 SE1),0.0968,0.0926,0.0734,6.654594284831821,45.19496477254889,0.087,0.174,0.174,?,0.75,1.44,0.539999999999999,0.169999999999998,0.120000000000001,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
  8317 Eurysaces (4523 P-L),0.118,0.0744,0.0449,7.696700263248861,49.7498458542048,0.076,0.151,0.151,?,?,?,?,?,?,?,?,?,4,GreaterHektor,Thersites,-,,
  9023 Mnesthus (1988 RG1),0.0786,0.0173,0.3925,1.2370223290655502,32.246456004663,0.073,0.146,0.146,17.9324523459448,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
  9030 (1989 UX5),0.1304,0.0596,0.0475,12.3673987592032,65.0316966352301,0.062,0.173,0.173,?,0.83,1.355,0.625,0.24,0.19,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,D,Fornasier2007
  9142 Rhesus (5191 T-3),0.0691,0.0815,0.2034,2.7240088217161,30.2497548634869,0.062,0.125,0.125,18.6864053008991,0.77,1.44,0.559999999999999,0.219999999999999,0.130000000000003,?,?,?,5,-,-,-,,
  9430 Erichthonios (1996 HU10),0.0787,0.0363,0.0373,2.79830323555637,30.466826976036806,0.077,0.154,0.154,?,0.809999999999999,1.53,0.600000000000001,0.309999999999999,0.140000000000001,?,?,?,5,-,Dolon,ErichthoniosSub,D,Fornasier2004
  9431 (1996 PS1),0.0908,0.0613,0.3655,4.22607239186398,42.6973271178649,0.076,0.174,0.174,18.6538428906096,?,?,?,?,?,?,?,?,4,GreaterAjax,Ajax,HieraSub,,
  9590 (1991 DK1),0.1056,0.083,0.1106,7.0220971257279805,47.5735551172077,?,?,?,?,0.710000000000001,1.49,0.5,0.240000000000002,0.169999999999998,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,D,Hasselmann2012
  9694 Lycomedes (6581 P-L),0.1411,0.0103,0.0955,11.090089770324301,62.7090127218466,0.101,0.22,0.22,18.3569026050355,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
  9712 Nauplius (1973 SO1),0.0225,0.0825,0.1436,0.8807854520196942,7.48292211679139,0.083,0.11,0.11,?,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
  9713 Oceax (1973 SP1),0.0453,0.0334,0.0627,1.19226000322794,19.360439310096602,0.168,0.336,0.336,?,?,?,?,?,?,?,?,?,4,GreaterOdysseus,Odysseus,-,,
  9799 (1996 RJ),0.0176,0.0489,0.5262,-1.58776404269909,10.933351211143998,0.06,0.117,0.105,17.6430756921901,?,?,?,?,?,?,?,?,4,-,Stentor,-,,
  9807 (1997 SJ4),0.0006,0.1056,0.1024,1.4474980168498603,5.857871364433612,0.088,0.175,0.175,?,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
  9817 Thersander (6540 P-L),0.0939,0.03,0.1564,3.64518853418917,37.4206250032422,0.102,0.204,0.204,?,?,?,?,?,?,?,?,?,4,-,Thersander,-,,
  9818 Eurymachos (6591 P-L),0.0782,0.0464,0.1297,2.73970181738081,31.1459172760916,0.089,0.178,0.178,?,0.689999999999998,1.53,0.469999999999999,0.170000000000002,0.059999999999999,?,?,?,4,-,-,-,X,Fornasier2008
  9857 (1991 EN),0.0863,0.0693,0.3588,3.935470045547501,41.5797794898492,0.06,0.09,0.09,18.0829757553069,?,?,?,?,?,?,?,?,4,GreaterAjax,Ajax,AjaxSub,,
 10247 Amphiaraos (6629 P-L),0.154,0.0426,0.0659,15.1409603963798,72.2198501048016,0.098,0.195,0.195,?,0.719999999999999,1.44,0.52,0.23,0.079999999999998,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 10664 Phemios (5187 T-2),0.1024,0.041,0.1669,5.853778797746902,45.53308364780301,0.067,0.134,0.134,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
 10989 Dolios (1973 SL1),0.0474,0.0572,0.1832,1.78405497337389,23.6764757055389,0.115,0.231,0.231,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 11089 (1994 CS8),0.1106,0.0701,0.0997,6.442213038220639,45.8473519592593,0.074,0.148,0.148,18.4697217958446,?,?,?,?,?,0.2573825,0.495111,?,5,-,Anchises,-,X,Fornasier2004
 11252 Laertes (1973 SA2),0.0695,0.0231,0.0814,2.6032881839825297,30.611172408825002,0.06,0.164,0.164,18.1527098533201,?,?,?,?,?,?,?,?,4,GreaterTelamon,Theoklymenos,-,,
 11273 (1988 RN11),0.1109,0.1139,0.0361,7.95158004173334,47.695153905271795,?,?,?,?,0.710000000000001,1.54,0.5,0.210000000000001,0.109999999999999,0.300001,0.4753685,?,5,-,Anchises,-,,
 11275 (1988 SL3),0.019,0.0562,0.3999,-0.727362529227662,12.887555226061599,0.082,0.163,0.163,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 11351 Leucus (1997 TS25),0.1213,0.0236,0.2226,7.76111144096001,53.5751057768933,0.079,0.124,0.124,19.0313193513469,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,D,Fornasier2007
 11395 (1998 XN77),0.0067,0.0928,0.4176,-0.234767047939158,5.779993330020258,0.045,0.071,0.039,17.6639092553107,?,?,?,?,?,?,?,?,4,GreaterAchilles,1991EL,-,,
 11396 (1998 XZ77),0.0137,0.059,0.2207,0.35394015635618103,8.19107629250522,0.074,0.139,0.139,?,0.83,1.45,0.615,0.245000000000001,0.129999999999999,?,?,?,4,-,Ulysses,-,D,Hasselmann2012
 11397 (1998 XX93),0.1311,0.033,0.3841,8.69596399474672,60.98161907469339,0.078,0.142,0.142,?,?,?,?,?,?,0.341619,0.619406,?,4,GreaterDiomedes,Diomedes,-,,
 11429 Demodokus (4655 P-L),0.1056,0.0253,0.2988,4.21280101079903,43.798836984671,0.086,0.155,0.155,18.2976134205365,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,,
 11487 (1988 RG10),0.0612,0.0284,0.0748,2.3815085120660897,28.6060416204186,0.062,0.124,0.124,?,?,?,?,?,?,?,?,?,5,-,Asteropaios,1988RS10Sub,,
 11488 (1988 RM11),0.0767,0.0413,0.0438,3.86551962145541,35.90200244009929,0.119,0.238,0.238,?,0.789999999999999,1.6,0.57,0.205,0.129999999999999,?,?,?,5,-,Dolon,ErichthoniosSub,XD,Fornasier2012
 11509 Thersilochos (1990 VL6),0.0309,0.1003,0.3282,0.549470523049365,17.0081551936526,0.065,0.129,0.129,18.1185233063926,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 11552 Boucolion (1993 BD4),0.0973,0.1016,0.2361,5.91906360071664,44.185956005619204,0.062,0.146,0.075,18.3185935735075,0.8425,1.4675,0.625,0.2425,0.1175,?,?,?,5,-,Anchises,-,D,Hasselmann2012
 11554 Asios (1993 BZ12),0.0771,0.061,0.2161,3.22097353643636,34.5873972167689,0.065,0.087,0.087,18.6273985849433,0.746666666666667,1.55333333333333,0.536666666666666,0.193333333333334,0.06,?,?,?,5,-,Dolon,-,X,Hasselmann2012
 11663 (1997 GO24),0.0725,0.0811,0.2626,2.9615823889752697,34.1147516204917,0.086,0.172,0.172,?,?,?,?,?,?,?,?,?,5,-,Apisaon,-,DX,Fornasier2007
 11668 Balios (1997 VV1),0.0661,0.1108,0.0805,3.55762634610493,28.2479209416854,0.08,0.16,0.16,?,?,?,?,?,?,?,?,?,4,GreaterNestor,-,-,,
 11869 (1989 TS2),0.0633,0.0085,0.1813,1.28321822184876,23.798233412375804,0.068,0.136,0.136,?,0.85,1.4475,0.629999999999999,0.2575,0.105,?,?,?,5,GreaterPatroclus,-,-,D,Hasselmann2012
 11887 Echemmon (1990 TV12),0.0283,0.0627,0.4271,-0.8305865509800581,15.3144217744959,0.095,0.191,0.191,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,MemnonSub,,
 12052 Aretaon (1997 JB16),0.1049,0.0268,0.2114,4.78497809362597,43.079965313788215,0.073,0.145,0.145,18.5260443819154,?,?,?,?,?,?,?,?,5,GreaterAstyanax,-,-,,
 12126 (1999 RM11),0.0448,0.1581,0.0449,3.5379211983904506,17.583893272383598,0.045,0.09,0.09,18.5379264806527,?,?,?,?,?,?,?,?,5,-,Khryses,-,,
 12238 Actor (1987 YU1),0.0384,0.087,0.3714,0.997946358430568,21.240603290077697,0.092,0.184,0.184,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 12242 Koon (1988 QY),0.1058,0.0262,0.5062,4.48119378229387,53.4071271963982,0.071,0.142,0.142,18.6430409386906,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 12444 Prothoon (1996 GE19),0.0593,0.0485,0.5217,-0.9477985027489808,24.2645902642703,0.052,0.104,0.104,17.8770589838682,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,AneasSub,,
 12649 Ascanios (2035 T-3),0.062,0.1014,0.1272,3.63712235455682,31.104015964004002,0.064,0.169,0.169,?,?,?,?,?,?,?,?,?,5,-,-,-,,
 12658 Peiraios (1973 SL),0.109,0.0319,0.0111,7.48580517010026,50.5469104902189,0.084,0.167,0.167,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
 12714 Alkimos (1991 GX1),0.063,0.0259,0.1876,1.9264812554759896,27.7514239831872,0.07,0.148,0.148,18.1127242607763,?,?,?,?,?,?,?,?,4,GreaterTelamon,-,-,,
 12916 Eteoneus (1998 TL15),0.1112,0.0218,0.4539,4.818347159693031,50.3037381597308,0.098,0.196,0.196,?,?,?,?,?,?,?,?,?,4,GreaterHektor,Hektor,-,,
 12917 (1998 TG16),0.0851,0.0506,0.211,3.5543771677087794,36.0865220155316,0.089,0.249,0.249,?,?,?,?,?,?,?,?,?,4,-,Eurybates,AniusSub,D,Fornasier2007
 12921 (1998 WZ5),0.0343,0.0451,0.2112,0.429658084496182,12.5219376402658,0.074,0.113,0.113,?,?,?,?,?,?,0.303815,0.4252175,?,4,GreaterAchilles,Epeios,-,X,Fornasier2008
 12929 (1999 TZ1),0.0623,0.0339,0.6922,-1.88968110553679,32.4362912080472,0.066,0.139,0.081,17.6936113503652,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,AneasSub,,
 12972 Eumaios (1973 SF1),0.0628,0.1306,0.1352,4.2845322627234,30.0288678844018,0.084,0.168,0.168,?,?,?,?,?,?,?,?,?,4,GreaterNestor,-,-,,
 12974 Halitherses (1973 SB2),0.0304,0.0514,0.1325,0.7907647683740041,16.3628344749021,0.087,0.174,0.174,?,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
 13060 (1991 EJ),0.067,0.1013,0.4114,2.09207008856301,31.476625066953602,0.071,0.132,0.132,18.8378169542295,?,?,?,?,?,0.3427935,0.566728,?,4,GreaterNestor,-,-,,
 13062 Podarkes (1991 HN),0.1275,0.0446,0.1327,9.66698504894549,58.2520719038844,0.084,0.172,0.172,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 13182 (1996 SO8),0.0539,0.0992,0.1098,2.2977403567005696,21.2036781453123,0.106,0.16,0.16,18.7859556515315,?,?,?,?,?,?,?,?,4,GreaterNestor,Eurymedon,-,,
 13183 (1996 TW),0.0417,0.1195,0.3095,1.61335410718969,21.0255562979015,0.059,0.115,0.115,18.5664111022036,?,?,?,?,?,?,?,?,4,-,Halaesus,-,,
 13184 Augeias (1996 TS49),0.0817,0.0755,0.0941,4.73061726476352,38.217805829568796,0.067,0.159,0.159,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
 13230 (1997 VG1),0.1476,0.0419,0.0619,14.361452398926101,70.4748005336148,0.102,0.204,0.204,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 13331 (1998 SU52),0.1337,0.0712,0.0487,10.7507856575279,60.1748355886201,0.171,0.341,0.341,?,0.73,1.34,0.52,0.16,0.09,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 13353 (1998 TU12),0.0432,0.1078,0.2537,2.08605898278982,23.5431020752177,0.088,0.175,0.175,?,?,?,?,?,?,?,?,?,4,-,-,-,,
 13362 (1998 UQ16),0.0526,0.062,0.1466,1.43627008890778,21.987472786627894,0.088,0.175,0.175,?,0.800000000000001,1.37,0.580000000000002,0.259999999999998,0.140000000000001,?,?,?,4,-,Halitherses,-,D,Hasselmann2012
 13366 (1998 US24),0.022,0.0603,0.0932,0.456207464583123,6.6576067245558885,0.058,0.172,0.172,?,?,?,?,?,?,?,?,?,4,-,Halitherses,-,,
 13372 (1998 VU6),0.0447,0.0254,0.1049,1.00345549057771,19.2675487913914,0.109,0.218,0.218,?,?,?,?,?,?,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 13379 (1998 WX9),0.0663,0.0191,0.0635,2.7843092103958305,31.290392910286396,0.107,0.214,0.214,?,?,?,?,?,?,?,?,?,4,GreaterTelamon,Theoklymenos,-,,
 13383 (1998 XS31),0.0909,0.0238,0.1314,5.04892384502679,42.2797945694869,0.109,0.218,0.218,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 13385 (1998 XO79),0.03,0.079,0.2302,0.8524920399697041,13.8386696345347,0.071,0.14,0.14,?,?,?,?,?,?,?,?,?,4,GreaterAchilles,Epeios,-,,
 13387 Irus (1998 YW6),0.0308,0.0859,0.1328,0.934552496755991,11.857505471363401,0.093,?,?,?,0.84,1.5,0.629999999999999,0.169999999999998,0.16,?,?,?,4,-,Halitherses,-,,
 13402 (1999 RV165),0.066,0.0801,0.1218,2.88494443360202,29.6262379778768,0.096,0.192,0.192,?,0.73,1.44,0.52,0.23,0.029999999999998,?,?,?,5,-,-,-,,
 13463 Antiphos (5159 T-2),0.0674,0.0418,0.2004,2.66697383556389,31.7476458973915,0.1,0.2,0.2,?,?,?,?,?,?,?,?,?,4,GreaterOdysseus,-,-,X,Fornasier2009
 13475 Orestes (1973 SX),0.0316,0.0572,0.1465,0.8055328374993141,16.3404129828791,0.1,0.2,0.2,?,0.720000000000002,1.49,0.510000000000002,0.18,0.059999999999999,?,?,?,4,-,Halitherses,-,X,Hasselmann2012
 13694 (1997 WW7),0.1376,0.0274,0.1176,11.217243672053304,62.7875815762129,0.108,0.216,0.216,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 13782 (1998 UM18),0.0433,0.1,0.4647,0.466939427632248,23.320207873193894,0.086,0.143,0.143,?,0.849999999999998,1.42,0.640000000000001,0.25,0.18,?,?,?,4,-,Ulysses,-,,
 14235 (1999 XA187),0.1057,0.0462,0.1397,7.03998688337326,50.27031696531711,0.066,0.174,0.174,?,0.829999999999998,1.54,0.620000000000001,0.240000000000002,0.16,?,?,?,4,GreaterDiomedes,-,-,D,Hasselmann2012
 14268 (2000 AK156),0.0937,0.0496,0.2823,3.55833458202822,38.2393756311124,0.0369,0.21,0.21,18.5066083679392,?,?,?,?,?,?,?,?,4,-,Thersander,-,,
 14690 (2000 AR25),0.0391,0.0453,0.0843,1.1616417752651,18.9773050654326,0.06,0.14,0.14,18.4869230544864,?,?,?,?,?,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 14707 (2000 CC20),0.1319,0.0297,0.203,9.3877879428341,59.3006201671541,0.087,0.174,0.174,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,C,Fornasier2007
 15033 (1998 VY29),0.0346,0.1596,0.2258,3.51274578639286,19.258024061083397,0.101,0.211,0.146,19.1058681747778,?,?,?,?,?,?,?,?,4,GreaterNestor,Nestor,-,,
 15094 Polymele (1999 WB2),0.0959,0.0571,0.2104,5.436879012412209,44.8632651059072,0.091,0.182,0.182,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
 15398 (1997 UZ23),0.0801,0.0424,0.4748,2.53333021146194,39.8758816991003,0.067,0.154,0.154,18.4997061352579,?,?,?,?,?,?,?,?,4,-,Agamemnon,-,,
 15436 (1998 VU30),0.0085,0.0057,0.2999,-0.461526038810895,6.142851373571041,0.053,0.132,0.078,16.8607386098541,?,?,?,?,?,?,?,?,4,-,-,-,,
 15440 (1998 WX4),0.0897,0.0317,0.4613,1.87915280052268,38.2353092403996,0.072,0.126,0.112,17.5467101607635,?,?,?,?,?,?,?,?,4,-,Agamemnon,-,,
 15502 (1999 NV27),0.0929,0.0603,0.31,4.41174283637491,42.855219271374295,0.069,0.14,0.14,17.6532712175228,?,?,?,?,?,?,?,?,5,GreaterAneas,1988RH13,-,D,Fornasier2004
 15521 (1999 XH133),0.0526,0.096,0.1881,2.12818858755081,23.776495305001998,0.082,0.164,0.164,?,?,?,?,?,?,?,?,?,4,GreaterNestor,Eurymedon,-,,
 15527 (1999 YY2),0.0103,0.1673,0.3537,1.96923227586989,4.92918112728501,0.07,0.142,0.142,19.0604692805484,?,?,?,?,?,?,?,?,4,GreaterAchilles,1991EL,-,,
 15529 (2000 AA80),0.0544,0.0764,0.0842,2.04456155620242,22.434931603698306,0.198,0.395,0.395,?,?,?,?,?,?,?,?,?,4,GreaterNestor,Eurymedon,-,,
 15535 (2000 AT177),0.0618,0.0486,0.2149,2.48398742780238,30.1574841930193,0.07,0.131,0.131,18.4911431422189,?,?,?,?,?,?,?,?,4,GreaterOdysseus,-,-,D,Fornasier2007
 15536 (2000 AG191),0.0402,0.0997,0.2541,1.95436661342308,21.265997772806106,0.076,0.202,0.202,?,0.829999999999998,1.47,0.609999999999999,0.25,0.16,?,?,?,4,-,-,-,D,Hasselmann2012
 15539 (2000 CN3),0.1571,0.0313,0.4444,9.82385037672053,69.1475590285909,0.082,0.145,0.145,18.3437214720036,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,,
 15651 Tlepolemos (9612 P-L),0.1234,0.0287,0.0424,9.01477483835383,56.413578046946895,0.099,0.197,0.197,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 15663 Periphas (4168 T-2),0.0566,0.0694,0.5583,-0.543652584667861,29.5541713789012,0.071,0.151,0.151,19.1972953664951,0.824999999999998,1.41,0.614999999999998,0.245000000000001,0.155000000000001,?,?,?,4,-,Periphas,-,D,Hasselmann2012
 15977 (1998 MA11),0.0726,0.0863,0.3052,2.52230425646337,31.6817364521773,0.071,0.141,0.141,18.0703564706293,?,?,?,?,?,?,?,?,5,-,1990VU1,IdaiosSub,D,Fornasier2004
 16070 (1999 RB101),0.0825,0.0794,0.3005,4.1377074438606805,40.797695090660795,0.058,0.138,0.094,17.8364051103835,0.800000000000001,1.52,0.58,0.275,0.145,?,?,?,5,-,1990VU1,-,D,Hasselmann2012
 16099 (1999 VQ24),0.0207,0.069,0.2102,0.567888508991224,12.4446360696118,0.075,0.152,0.152,18.713500136249,?,?,?,?,?,?,?,?,4,-,Ulysses,-,,
 16152 (1999 YN12),0.0862,0.0541,0.0442,4.99859175954654,40.4322017419613,0.129,?,?,?,0.740000000000002,1.49,0.520000000000003,0.18,0.109999999999999,?,?,?,4,GreaterDiomedes,Philoctetes,-,,
 16560 Daitor (1991 VZ5),0.1343,0.0534,0.2849,13.242231409307001,70.4255840259337,0.053,0.106,0.106,18.3721175502406,0.7125,1.445,0.502500000000001,0.134999999999999,0.0625,?,?,?,5,GreaterAstyanax,Astyanax,AcamasSub,C,Hasselmann2012
 16667 (1993 XM1),0.0338,0.1637,0.2609,2.7915010230808,14.521425152730801,0.062,0.123,0.123,?,0.808,1.484,0.594000000000001,0.245999999999999,0.134,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,D,Hasselmann2012
 16956 (1998 MQ11),0.0875,0.0841,0.4924,1.8068966776559696,37.8201868124041,0.082,?,?,18.3561007611878,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 16974 (1998 WR21),0.049,0.0574,0.2766,0.965098694425834,20.590014026865106,0.065,0.126,0.088,17.8248921245896,?,?,?,?,?,?,?,?,4,GreaterTelamon,Theoklymenos,MakhaonSub,,
 17171 (1999 NB38),0.0705,0.0347,0.4436,1.4855424152143002,34.603923461283,0.08,0.138,0.155,18.4504198090454,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 17172 (1999 NZ41),0.0414,0.0364,0.4681,-0.6935799602626391,21.4452147199638,0.078,0.156,0.156,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,TroilusSub,,
 17314 Aisakos (1024 T-1),0.049,0.1088,0.194,2.58170309457313,23.106201746733397,0.072,0.145,0.145,?,?,?,?,?,?,?,?,?,5,-,-,-,,
 17351 Pheidippos (1973 SV),0.0473,0.0546,0.2681,0.951696111121798,22.372853292366198,0.071,0.128,0.128,?,?,?,?,?,?,?,?,?,4,GreaterTelamon,Theoklymenos,MakhaonSub,,
 17365 (1978 VF11),0.0623,0.0619,0.2235,1.66936907274237,25.2672418580729,0.066,0.133,0.133,18.5785045177422,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 17414 (1988 RN10),0.0769,0.0541,0.2702,3.18434493583453,36.8632843888416,0.06,0.12,0.12,?,0.833333333333333,1.50333333333333,0.616666666666667,0.246666666666667,0.163333333333333,?,?,?,5,GreaterAneas,Aneas,-,,
 17415 (1988 RO10),0.0697,0.0295,0.3888,1.32489899530879,32.3887711628043,0.09,?,?,?,0.760000000000002,1.22,0.550000000000001,0.289999999999999,0.190000000000001,?,?,?,5,-,-,-,,
 17416 (1988 RR10),0.0884,0.0329,0.2853,3.9684627428968,42.073038942714795,0.063,0.125,0.125,?,0.880000000000003,1.47,0.66,0.27,0.190000000000001,?,?,?,5,GreaterAstyanax,Mentor,1988RR10Sub,D,Fornasier2004
 17417 (1988 RY10),0.0431,0.0525,0.0177,1.49047541790588,20.3639956403747,0.049,?,?,?,0.82,1.37,0.610000000000003,0.199999999999999,0.18,?,?,?,5,-,-,-,,
 17418 (1988 RT12),0.0495,0.1198,0.1184,2.6521334067296003,21.4168019867295,0.135,?,?,?,0.779999999999998,1.59,0.57,0.190000000000001,0.120000000000001,?,?,?,5,-,Khryses,-,,
 17419 (1988 RH13),0.0868,0.058,0.2631,4.585691110918732,41.615163032606894,0.053,0.107,0.107,?,0.759999999999998,1.47,0.550000000000001,0.129999999999999,0.07,?,?,?,5,GreaterAneas,1988RH13,-,C,Hasselmann2012
 17420 (1988 RL13),0.0551,0.0349,0.2574,1.05959724326334,22.003636247377802,0.1,?,?,?,0.762500000000001,1.5625,0.552499999999998,0.230000000000001,0.134999999999999,?,?,?,5,GreaterPatroclus,-,-,,
 17423 (1988 SK2),0.0428,0.0972,0.0258,1.7822136714867198,16.8127121052912,0.115,0.23,0.23,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Phereclos,PandarusSub,,
 17442 (1989 UO5),0.0863,0.0311,0.2659,3.0578653202377404,34.7240517591686,0.081,0.162,0.162,?,?,?,?,?,?,?,?,?,5,-,Dolon,DolonSub,,
 17492 Hippasos (1991 XG1),0.1225,0.0379,0.463,7.86980949210448,62.381417948590496,0.066,0.12,0.12,17.9292721434174,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,AstyanaxSub,,
 17874 (1998 YM3),0.1585,0.0371,0.0367,16.39925894125,75.5858482846324,0.134,0.267,0.267,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Lycomedes,AmphiaraosSub,,
 18037 (1999 NA38),0.0607,0.0669,0.2425,1.5281688438302,23.313650622254706,0.082,0.163,0.163,?,0.779999999999998,1.38,0.57,0.240000000000002,0.239999999999998,0.320117,0.6424805,?,5,GreaterPatroclus,-,-,,
 18046 (1999 RN116),0.0519,0.0309,0.5351,-1.42187244496802,21.9757221502018,0.073,0.147,0.147,18.1745435318554,0.84,1.46,0.619999999999997,0.25,0.16,?,?,?,5,GreaterAneas,Aneas,AneasSub,D,Hasselmann2012
 18054 (1999 SW7),0.0649,0.0446,0.3147,1.84880042650394,30.759446631065195,0.071,0.171,0.171,?,0.865,1.5,0.65,0.234999999999999,0.175000000000001,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,D,Hasselmann2012
 18060 (1999 XJ156),0.0844,0.0447,0.1291,4.14534968818957,37.4731510808488,0.053,0.106,0.106,?,0.699999999999999,1.69,0.48,0.210000000000001,0.059999999999999,?,?,?,4,-,Eurybates,AniusSub,X,Fornasier2007
 18062 (1999 XY187),0.0645,0.0044,0.2891,1.42590440292813,28.9170850699045,0.092,0.18,0.18,?,0.800000000000001,1.46,0.59,0.25,0.18,?,?,?,4,-,Polypoites,-,D,Hasselmann2012
 18063 (1999 XW211),0.0775,0.0318,0.3257,2.94703978623814,37.4009197939698,0.073,0.145,0.145,?,?,?,?,?,?,0.400774,0.578443,?,4,-,Agamemnon,-,,
 18137 (2000 OU30),0.1331,0.053,0.1446,10.5445621904791,61.3743567279888,0.068,0.136,0.136,?,0.8425,1.4425,0.630000000000001,0.2225,0.15,?,?,?,5,GreaterAstyanax,Astyanax,-,D,Fornasier2004
 18228 Hyperenor (3163 T-1),0.0751,0.119,0.062,3.5329580095926203,29.0638579380369,0.068,0.137,0.137,?,0.853333333333334,1.25333333333333,0.639999999999999,0.243333333333333,0.139999999999999,?,?,?,5,-,1990VU1,1990VU1Sub,,
 18263 Anchialos (5167 T-2),0.1174,0.0346,0.207,8.14505703074836,54.94637819099221,0.129,0.257,0.257,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,,
 18268 Dardanos (2140 T-3),0.0461,0.0505,0.2967,0.68982289448212,23.0436720411481,0.074,0.148,0.148,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,D,Fornasier2004
